id,comment_pt,annotator1_moralA,annotator1_moralA_rationales,annotator1_moralB,annotator1_moralB_rationales,annotator1_moralC,annotator1_moralC_rationales,annotator2_moralA,annotator2_moralA_rationales,annotator2_moralB,annotator2_moralB_rationales,annotator2_moralC,annotator2_moralC_rationales,hate_label,annotator1_hate_rationales,annotator2_hate_rationales,summary_post,themes_post,politician_gender,politician_party,link_post,comment
1099,Ridículo....Velho babao,HN,Ridículo;,PN,Velho babao;,0,0,HN,Ridículo,PN,Velho babao,0,0,1,Ridículo; Velho babao,Ridículo; Velho babao;,"The post criticizes a law sanctioned by Bolsonaro that allows taxes to be collected on amounts workers receive in labor settlements that were previously tax-exempt, such as vacation pay, the 13th salary, and overtime. It argues that this change will reduce the total compensation workers receive when leaving a job and concludes by framing Bolsonaro as an enemy of workers.",Taxation of worker benefits; Criticism of Bolsonaro; Economic and social policy;,male,left,https://www.instagram.com/p/B3R0XMrAt7g/,Ridiculous....Old fool
1100,Interna essa coisa,PN,Interna essa coisa;,0,0,0,0,HN,Interna essa coisa,0,0,0,0,1,Interna essa coisa,Interna essa coisa;,"The post criticizes a law sanctioned by Bolsonaro that allows taxes to be collected on amounts workers receive in labor settlements that were previously tax-exempt, such as vacation pay, the 13th salary, and overtime. It argues that this change will reduce the total compensation workers receive when leaving a job and concludes by framing Bolsonaro as an enemy of workers.",Taxation of worker benefits; Criticism of Bolsonaro; Economic and social policy;,male,left,https://www.instagram.com/p/B3R0XMrAt7g/,Put that thing inside.
1101,"É surreal uma coisa dessa, que bosta de justiça é essa que nada faz contra esse pilantra?",PN,que bosta de justiça é essa;,FN,nada faz contra esse pilantra;,0,0,FN,que bosta de justiça é essa que nada faz contra esse pilantra,0,0,0,0,1,que bosta de justiça é essa que nada faz contra esse pilantra,bosta de justiça; esse pilantra;,"The post criticizes a law sanctioned by Bolsonaro that allows taxes to be collected on amounts workers receive in labor settlements that were previously tax-exempt, such as vacation pay, the 13th salary, and overtime. It argues that this change will reduce the total compensation workers receive when leaving a job and concludes by framing Bolsonaro as an enemy of workers.",Taxation of worker benefits; Criticism of Bolsonaro; Economic and social policy;,male,left,https://www.instagram.com/p/B3R0XMrAt7g/,"This is surreal, what kind of lousy justice system is this that does nothing against this scoundrel?"
1102,"Esse velho tá ridículo já perdi todo o apreço por ele faz tempo , ele já se provou um velho louco por dinheiro e poder e chupa políticos que estão no poder .",HN,Esse velho tá ridículo; um velho louco por dinheiro e poder;,PN,chupa políticos que estão no poder;,0,0,HN,Esse velho tá ridículo; se provou um velho louco por dinheiro e poder e chupa políticos que estão no poder,0,0,0,0,1,Esse velho tá ridículo; se provou um velho louco por dinheiro e poder e chupa políticos que estão no poder,Esse velho tá ridículo; um velho louco por dinheiro e poder; chupa políticos;,"The post criticizes a law sanctioned by Bolsonaro that allows taxes to be collected on amounts workers receive in labor settlements that were previously tax-exempt, such as vacation pay, the 13th salary, and overtime. It argues that this change will reduce the total compensation workers receive when leaving a job and concludes by framing Bolsonaro as an enemy of workers.",Taxation of worker benefits; Criticism of Bolsonaro; Economic and social policy;,male,left,https://www.instagram.com/p/B3R0XMrAt7g/,"That old man is ridiculous, I lost all respect for him a long time ago. He's proven himself to be a crazy old man obsessed with money and power, and he sucks up to politicians in power."
1103,"Nojo, ta passando dos limites",PN,Nojo;,HN,ta passando dos limites;,0,0,PN,Nojo,HN,ta passando dos limites,0,0,1,"Nojo, ta passando dos limites",Nojo; ta passando dos limites;,"The post criticizes a law sanctioned by Bolsonaro that allows taxes to be collected on amounts workers receive in labor settlements that were previously tax-exempt, such as vacation pay, the 13th salary, and overtime. It argues that this change will reduce the total compensation workers receive when leaving a job and concludes by framing Bolsonaro as an enemy of workers.",Taxation of worker benefits; Criticism of Bolsonaro; Economic and social policy;,male,left,https://www.instagram.com/p/B3R0XMrAt7g/,"Disgusting, this is going too far."
1104,Meu deus isso é nojento,PN,isso é nojento,PP,Meu deus,0,0,PN,Meu deus isso é nojento,0,0,0,0,1,Meu deus isso é nojento,isso é nojento;,"The post criticizes a law sanctioned by Bolsonaro that allows taxes to be collected on amounts workers receive in labor settlements that were previously tax-exempt, such as vacation pay, the 13th salary, and overtime. It argues that this change will reduce the total compensation workers receive when leaving a job and concludes by framing Bolsonaro as an enemy of workers.",Taxation of worker benefits; Criticism of Bolsonaro; Economic and social policy;,male,left,https://www.instagram.com/p/B3R0XMrAt7g/,"Oh my god, that's disgusting."
1105,"Esses heróis da direitas são uns escrotos, doentes e perversos!",PN,são uns escrotos;,HN,doentes; perversos;,0,0,PN,"são uns escrotos, doentes e perversos",0,0,0,0,1,são uns escrotos; doentes; perversos,são uns escrotos; doentes; perversos;,"The post criticizes a law sanctioned by Bolsonaro that allows taxes to be collected on amounts workers receive in labor settlements that were previously tax-exempt, such as vacation pay, the 13th salary, and overtime. It argues that this change will reduce the total compensation workers receive when leaving a job and concludes by framing Bolsonaro as an enemy of workers.",Taxation of worker benefits; Criticism of Bolsonaro; Economic and social policy;,male,left,https://www.instagram.com/p/B3R0XMrAt7g/,"These right-wing heroes are scumbags, sick and perverse!"
1106,Absurdo!!! Nojo desse babão tarado.,PN,Nojo desse babão tarado;,HN,Absurdo;,0,0,PN,Nojo desse babão tarado,0,0,0,0,1,Nojo desse babão tarado,Nojo desse babão tarado;,"The post criticizes a law sanctioned by Bolsonaro that allows taxes to be collected on amounts workers receive in labor settlements that were previously tax-exempt, such as vacation pay, the 13th salary, and overtime. It argues that this change will reduce the total compensation workers receive when leaving a job and concludes by framing Bolsonaro as an enemy of workers.",Taxation of worker benefits; Criticism of Bolsonaro; Economic and social policy;,male,left,https://www.instagram.com/p/B3R0XMrAt7g/,"Absurd!!! Disgusting, this perverted idiot."
1107,Ridiculo esse senhor,HN,Ridiculo esse senhor;,0,0,0,0,HN,Ridiculo esse senhor,0,0,0,0,1,Ridiculo esse senhor,Ridiculo esse senhor;,"The post criticizes a law sanctioned by Bolsonaro that allows taxes to be collected on amounts workers receive in labor settlements that were previously tax-exempt, such as vacation pay, the 13th salary, and overtime. It argues that this change will reduce the total compensation workers receive when leaving a job and concludes by framing Bolsonaro as an enemy of workers.",Taxation of worker benefits; Criticism of Bolsonaro; Economic and social policy;,male,left,https://www.instagram.com/p/B3R0XMrAt7g/,That man is ridiculous.
1108,"Homem nojento, sem limites!",PN,Homem nojento;,0,0,0,0,PN,Homem nojento,HN,sem limites,0,0,1,"Homem nojento, sem limites",Homem nojento;,"The post criticizes a law sanctioned by Bolsonaro that allows taxes to be collected on amounts workers receive in labor settlements that were previously tax-exempt, such as vacation pay, the 13th salary, and overtime. It argues that this change will reduce the total compensation workers receive when leaving a job and concludes by framing Bolsonaro as an enemy of workers.",Taxation of worker benefits; Criticism of Bolsonaro; Economic and social policy;,male,left,https://www.instagram.com/p/B3R0XMrAt7g/,"Disgusting man, without any limits!"
1109,"Que coisa horrorosa, nunca teve conteúdo mesmo. Deprimente esse programa.",HN,Que coisa horrorosa; nunca teve conteúdo mesmo; Deprimente esse programa;,0,0,0,0,HN,Que coisa horrorosa; Deprimente esse programa,0,0,0,0,1,Que coisa horrorosa; Deprimente esse programa,Que coisa horrorosa; nunca teve conteúdo mesmo; Deprimente esse programa;,"The post criticizes a law sanctioned by Bolsonaro that allows taxes to be collected on amounts workers receive in labor settlements that were previously tax-exempt, such as vacation pay, the 13th salary, and overtime. It argues that this change will reduce the total compensation workers receive when leaving a job and concludes by framing Bolsonaro as an enemy of workers.",Taxation of worker benefits; Criticism of Bolsonaro; Economic and social policy;,male,left,https://www.instagram.com/p/B3R0XMrAt7g/,"What a horrible thing, it never had any real substance. This program is depressing."
1110,"E a imbecil da mãe, ainda da risada.",HN,"E a imbecil da mãe, ainda da risada.",0,0,0,0,HN,"a imbecil da mãe, ainda da risada",0,0,0,0,1,a imbecil da mãe,a imbecil da mãe;,"The post criticizes a law sanctioned by Bolsonaro that allows taxes to be collected on amounts workers receive in labor settlements that were previously tax-exempt, such as vacation pay, the 13th salary, and overtime. It argues that this change will reduce the total compensation workers receive when leaving a job and concludes by framing Bolsonaro as an enemy of workers.",Taxation of worker benefits; Criticism of Bolsonaro; Economic and social policy;,male,left,https://www.instagram.com/p/B3R0XMrAt7g/,And that idiot of a mother is still laughing.
1111,"Tá gaga? Isso é abuso, demoro pra sair só ar.",HN,Tá gaga?; Isso é abuso;,0,0,0,0,HN,Tá gaga? Isso é abuso,0,0,0,0,1,Tá gaga? Isso é abuso,Tá gaga?; Isso é abuso;,"The post criticizes a law sanctioned by Bolsonaro that allows taxes to be collected on amounts workers receive in labor settlements that were previously tax-exempt, such as vacation pay, the 13th salary, and overtime. It argues that this change will reduce the total compensation workers receive when leaving a job and concludes by framing Bolsonaro as an enemy of workers.",Taxation of worker benefits; Criticism of Bolsonaro; Economic and social policy;,male,left,https://www.instagram.com/p/B3R0XMrAt7g/,"Are you senile? That's outrageous, it takes me forever to even breathe."
1112,"Escroto, nojento 🤮🤮🤮",PN,Escroto; nojento;,0,0,0,0,PN,Escroto; nojento,0,0,0,0,1,Escroto; nojento,Escroto; nojento;,"The post criticizes a law sanctioned by Bolsonaro that allows taxes to be collected on amounts workers receive in labor settlements that were previously tax-exempt, such as vacation pay, the 13th salary, and overtime. It argues that this change will reduce the total compensation workers receive when leaving a job and concludes by framing Bolsonaro as an enemy of workers.",Taxation of worker benefits; Criticism of Bolsonaro; Economic and social policy;,male,left,https://www.instagram.com/p/B3R0XMrAt7g/,"Disgusting, gross 🤮🤮🤮"
1113,É muito absurdo isso!!! É imoral e criminoso sim... delito dos mais graves!tem que ser tirado do ar... da casa das pessoas esse infame! 🤬🤮😡,FN,É imoral e criminoso sim... delito dos mais graves;,PN,tem que ser tirado do ar... da casa das pessoas esse infame;,0,0,FN,imoral e criminoso; delito dos mais graves,HN,tem que ser tirado do ar; da casa das pessoas esse infame,PN,esse infame,1,imoral e criminoso; delito dos mais graves; tem que ser tirado do ar;  infame,É imoral e criminoso sim; infame;,"The post criticizes a law sanctioned by Bolsonaro that allows taxes to be collected on amounts workers receive in labor settlements that were previously tax-exempt, such as vacation pay, the 13th salary, and overtime. It argues that this change will reduce the total compensation workers receive when leaving a job and concludes by framing Bolsonaro as an enemy of workers.",Taxation of worker benefits; Criticism of Bolsonaro; Economic and social policy;,male,left,https://www.instagram.com/p/B3R0XMrAt7g/,"This is absurd!!! It's immoral and criminal... a very serious offense! It needs to be taken off the air... out of people's homes, this infamous thing! 🤬🤮😡"
